Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,53.2588,168.9817,489.8496,136.7634,
2,Question 2,53.9163,339.9359,243.281,191.9947,
3,Question 3,53.2588,552.3136,335.9908,211.0627,
4,Question 4,53.9163,932.358,489.1921,286.6771,
5,Question 5,51.2863,1263.7462,514.8352,262.349,
