Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,60.6485,206.9495,479.3356,173.4333,
2,Question 2,60.6485,391.0229,479.3356,240.4658,
3,Question 3,57.9884,932.603,480.3996,107.9968,
4,Question 4,57.9884,1081.5641,480.3996,103.7408,
5,Question 5,55.8604,1203.393,483.5916,218.6536,
6,Question 6,54.2644,1794.9814,481.9956,554.8801,
