Index,Name,PosX,PosY,Width,Height
1,Question 1,62.4041,329.7627,490.0555,157.8456
2,Question 2,62.4041,515.1395,488.8319,69.1339
3,Question 3,60.5687,626.4879,493.7263,121.7491
4,Question 4,62.4041,927.4957,490.6673,243.4982
5,Question 5,61.1805,1207.0904,495.5617,423.9806
6,Theorie,62.4041,171.9171,490.6673,130.3144
