Index,Name,PosX,PosY,Width,Height,Tags
1,Theorie,53.2588,169.6392,493.1372,134.1333,
2,Question 1,55.2314,326.1281,484.5895,218.9529,
3,Question 2,53.2588,583.2169,489.1921,112.4353,
4,Question 3,53.9163,946.8234,488.5346,94.0248,
5,Question 4,55.8889,1084.2443,485.247,563.7068,
