Index,Name,PosX,PosY,Width,Height
1,Question 1,53.227,223.9205,468.0305,208.0136
2,Question 2,55.6742,455.1826,456.4062,132.1498
3,Question 3,49.5562,607.5219,482.102,560.413
-3,,29.9784,724.3766,554.2949,230.0385
