Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,57.6932,218.1083,463.6561,188.5582,
2,Question 2,56.9896,432.6988,467.174,162.5259,
3,Question 3,56.9896,613.5176,466.4704,102.722,
4,Probleme,19.7001,1041.995,541.0494,1117.9811,
-4,,12.6644,1609.7802,600.1497,296.9088,
