Index,Name,PosX,PosY,Width,Height
1,Question 1,31.0019,179.9622,528.5444,247.259
2,Question 2,31.758,436.2949,526.276,316.0681
-2,,244.2344,739.5085,61.2476,30.2457
3,Question 3,30.2457,1036.673,528.5444,251.0397
4,Question 4,29.4896,1312.6654,525.5198,242.7221
