Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,75.6144,176.8719,378.7293,151.8862,
2,Question 2,72.9843,348.4836,363.6065,74.9569,
3,Question 3,74.9569,441.3151,443.8235,122.298,
4,Question 4,72.9843,577.421,453.6862,161.749,
