Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,50.3143,54.8883,535.7727,638.1552,
2,Question 2,49.5652,895.6522,466.087,587.8261,
3,Question 3,32.1739,1759.8226,560,305.2174,
-3,,544.89,1741.8034,52.2036,30.825,
4,Question 4,22.3556,2071.6379,564.1489,440.1433,
