Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,38.1359,195.2823,417.5228,124.9281,
2,Question 2,38.7935,334.6758,512.2051,206.4601,
3,Question 3,38.1359,552.8576,523.3829,211.7202,
