Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,65.7516,194.9679,461.4049,53.1731,
2,Question 2,64.6081,269.2958,462.5484,133.2185,
3,Question 3,65.1799,427.2507,462.5484,110.3484,
4,Question 4,68.0386,564.4714,463.1201,179.5305,
