Index,Name,PosX,PosY,Width,Height
1,Question 1,41.4235,215.0078,491.8221,140.051
2,Question 2,41.4235,389.2496,494.4522,314.9503
3,Question 3,40.1085,1100.6822,505.63,253.8013
