Index,Name,PosX,PosY,Width,Height
1,Question 1,34.7918,164.2496,479.8031,194.9959
2,Question 2,39.6465,389.9918,500.84,148.0674
3,Question 3,39.6465,564.7599,390.8009,207.9417
4,Question 4,36.41,919.9598,373.0004,271.8615
5,Question 5,39.6465,1212.8582,377.8551,110.0392
6,Question 6,41.2647,1343.9343,495.9854,153.7312
