Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,40.3791,173.7525,514.5276,173.7525,
2,Question 2,39.7673,362.817,483.9374,138.2678,
3,Question 3,41.6027,521.2744,254.5107,118.6901,
4,Question 4,40.9909,665.0485,493.7263,100.3359,
