Index,Name,PosX,PosY,Width,Height
1,Question 1,35.8823,181.5224,483.3562,220.2191
2,Question 2,42.2145,414.4058,469.9883,230.0691
3,Question 3,43.6217,659.9536,502.3527,96.3898
4,Probleme V200,37.2895,1050.4379,529.0886,1129.2383
-4,,26.0323,1616.1124,566.3781,293.3909
-4,,458.7311,1604.8552,121.0149,42.9181
