Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,23.0131,83.5046,571.3816,716.0352,
2,Question 2,9.2052,917.8927,575.3267,704.8574,
3,Question 3,21.0405,1779.8964,564.1489,1523.4651,
-3,,13.1503,2512.3695,598.3398,136.7634,
4,Question 4,38.7935,3501.9315,532.5881,1163.1462,
-4,,-1.9725,4260.7052,583.8744,95.9974,
