Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,20.0114,178.9588,514.0062,166.9519,
2,Question 2,20.0114,355.0588,453.4003,100.0568,
3,Question 3,21.1549,464.8354,495.1383,152.0864,
4,Question 4,20.0114,626.5925,443.1088,128.0727,
