Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,61.2476,198.1096,465.0284,151.2287,
2,Question 2,58.9792,362.1928,461.2476,133.8374,
3,Question 3,62.7599,507.4645,466.5406,102.0794,
4,Question 4,65.7845,628.4475,421.9282,96.0302,
