Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,46.6837,55.8889,426.728,692.3646,
2,Question 2,2.6301,892.2495,497.0823,447.7686,
3,Question 3,2.6301,1668.7762,499.0548,707.4875,
4,Question 4,2.6301,2459.1107,497.0823,720.9887,
