Index,Name,PosX,PosY,Width,Height
1,Question 1,43.3961,199.8849,519.4378,183.447
2,Question 2,44.0536,388.5921,520.0953,370.8392
3,Question 3,45.3686,1064.5188,517.4653,274.8418
