Index,Name,PosX,PosY,Width,Height
1,Question 1,67.4241,198.506,471.5758,536.8831
2,Question 2,68.5221,936.6728,472.9249,1933.3024
-2,,52.0034,1615.7759,521.8693,183.5414
-2,,50.7798,2475.9731,504.127,184.1532
3,Question 3,70.9693,2889.553,471.7013,346.8932
4,Question 4,71.5811,3257.2475,467.4187,422.757
-4,,63.0159,3340.453,499.2325,184.1532
5,Question 5,65.4631,3706.9239,472.3131,495.5617
6,Question 6,66.6867,4385.4152,473.5367,652.7892
