Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,53.6862,71.0775,514.9338,726.6541,
2,Question 2,23.4405,906.6163,524.0076,759.1682,
-2,,272.2117,1296.7864,298.6767,375.0473,
3,Question 3,58.9792,1775.4253,505.8601,744.8015,
-3,,291.8715,1909.2628,291.8715,619.2817,
4,Probleme V200,24.1966,2762.1928,534.5936,1088.0907,
-4,,13.6106,3348.9603,568.62,140.6427,
-4,,285.0662,3659.7353,284.31,210.2079,
