Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,69.654,218.8119,414.4058,355.3055,
-1,,265.2479,568.4888,24.6251,14.7751,
2,Question 2,73.1718,571.3031,443.2524,656.4357,
-2,,27.4394,711.3146,500.242,369.377,
3,Question 3,97.8887,1248.6101,416.5591,299.5182,
4,Question 4,34.8729,1731.0047,505.3506,560.413,
