Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,19.4396,166.3802,411.6623,70.3256,
2,Question 2,18.8679,242.4234,416.8081,138.936,
3,Question 3,18.2961,387.0769,356.774,122.3552,
4,Question 4,18.2961,514.1924,510.5756,224.699,
