Index,Name,PosX,PosY,Width,Height
1,Question 1,51.9438,172.2693,431.9882,530.6156
2,Question 2,51.9438,932.358,421.4679,1085.5593
-2,,42.081,1591.1893,502.9999,203.1725
3,Question 3,51.9438,2031.7252,489.8496,445.1385
4,Question 4,55.2314,2657.0231,477.3568,1165.7763
-4,,40.1085,3298.1014,529.9581,219.6104
5,Question 5,50.6287,3833.3196,472.0967,792.3071
-5,,14.4654,4193.6385,541.1359,186.7346
6,Question 6,49.3137,4625.6267,489.1921,355.0588
