Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,54.5738,981.0142,330.7307,135.4483,
2,Question 2,53.2588,1152.626,337.9633,125.5856,
3,Question 3,52.6013,1332.7854,453.0287,90.0797,
4,Question 4,53.9163,1449.1658,454.3437,132.8183,
5,Question 5,53.2588,1794.3618,473.4117,176.8719,
6,Question 6,51.9438,2004.1095,362.949,154.5163,
7,Question 7,53.9163,2193.5459,489.8496,228.1581,
