Index,Name,PosX,PosY,Width,Height
1,Theorie,60.5687,168.2463,166.4108,47.109
2,Question 1,61.1805,234.3212,472.9249,1170.994
-2,,49.5562,771.4856,509.0214,157.2338
3,Question 2,59.9568,1410.2095,490.6673,542.6707
-3,,50.168,1634.7418,528.5992,159.0692
4,Question 3,61.1805,1962.0573,516.3631,1259.7056
-4,,48.9444,2490.6564,540.8352,164.5754
5,Question 4,60.5687,3514.2055,400.732,629.5469
6,Question 5,59.9568,4374.4027,444.1701,622.2053
