Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,49.1708,158.9474,432.2455,200.1136,
2,Question 2,47.4555,371.7197,489.9925,154.9451,
3,Question 3,48.0273,538.0999,473.9834,177.2435,
