Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,73.1844,197.8266,452.8286,92.0523,
2,Question 2,76.0432,290.4506,445.9675,175.5282,
3,Question 3,75.4714,476.0779,447.6828,103.4873,
4,Question 4,74.8997,582.9958,449.3981,171.526,
