Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,51.4178,201.8904,490.7372,211.7202,
2,Question 2,52.1739,425.7089,492.2495,213.9887,
3,Question 3,51.4178,936.1059,494.518,449.1493,
4,Question 4,52.9301,1409.4518,488.4688,76.3705,
