Index,Name,PosX,PosY,Width,Height,Tags
1,Question 1,87.9469,222.3298,365.1556,187.151,
2,Question 2,86.5398,420.738,398.2236,180.1153,
3,Question 3,88.6505,614.2212,435.5131,568.4888,
-3,,78.0969,719.0539,479.1348,349.6769,
4,Probleme V200,51.361,1934.1284,510.0921,540.3458,
