Index,Name,PosX,PosY,Width,Height
1,Question 1,63.1216,113.0928,489.8496,1120.4077
-1,,53.2588,735.7607,525.3555,147.2836
2,Question 2,80.217,1252.5684,489.1921,1136.188
-2,,76.2719,1566.8612,512.8627,125.5856
3,Question 3,80.217,2496.5891,474.0692,472.2946
